Accession_ID	Chr	Start	End	Strand	Length	B_1_1	B_1_2	B_1_3	B_2_1	B_2_2	B_2_3	B_3_1	B_3_2	B_3_3	B_4_1	B_4_2	B_4_3
lcl|NZ_CP020771.1_cds_WP_002744066.1_4032	lcl|NZ_CP020771.1_cds_WP_002744066.1_4032	1	279	+	279	11	19	27	11	5	11	4	13	21	8	7	12
lcl|NZ_CP020771.1_cds_WP_002744067.1_4033	lcl|NZ_CP020771.1_cds_WP_002744067.1_4033	1	201	+	201	1	1	1	1	2	6	1	0	2	2	0	0
lcl|NZ_CP020771.1_cds_WP_002744068.1_4034	lcl|NZ_CP020771.1_cds_WP_002744068.1_4034	1	792	+	792	49	53	36	26	26	48	25	19	14	21	8	35
lcl|NZ_CP020771.1_cds_WP_002744069.1_4035	lcl|NZ_CP020771.1_cds_WP_002744069.1_4035	1	585	+	585	29	35	32	16	11	34	11	7	8	13	4	6
lcl|NZ_CP020771.1_cds_WP_036400951.1_4036	lcl|NZ_CP020771.1_cds_WP_036400951.1_4036	1	264	+	264	48	90	48	13	18	22	5	10	8	8	2	0
lcl|NZ_CP020771.1_cds_WP_002744071.1_4037	lcl|NZ_CP020771.1_cds_WP_002744071.1_4037	1	174	+	174	14	20	4	3	6	15	2	0	0	3	5	0
lcl|NZ_CP020771.1_cds_WP_230457604.1_4038	lcl|NZ_CP020771.1_cds_WP_230457604.1_4038	1	423	+	423	0	0	2	2	0	0	0	0	0	0	1	0
lcl|NZ_CP020771.1_cds_WP_231828520.1_4044	lcl|NZ_CP020771.1_cds_WP_231828520.1_4044	1	750	+	750	166	342	358	33	22	46	132	9	24	11	9	9
lcl|NZ_CP020771.1_cds_WP_002744076.1_4048	lcl|NZ_CP020771.1_cds_WP_002744076.1_4048	1	1836	+	1836	19	33	24	16	17	13	20	21	28	4	0	4
lcl|NZ_CP020771.1_cds_WP_002744087.1_4061	lcl|NZ_CP020771.1_cds_WP_002744087.1_4061	1	381	+	381	26	55	29	24	19	49	28	10	11	11	14	8
lcl|NZ_CP020771.1_cds_WP_002744089.1_4063	lcl|NZ_CP020771.1_cds_WP_002744089.1_4063	1	378	+	378	100	121	150	63	81	100	61	42	47	20	17	10
lcl|NZ_CP020771.1_cds_BH695_RS27970_4068	lcl|NZ_CP020771.1_cds_BH695_RS27970_4068	1	81	+	81	0	0	2	0	0	1	0	0	0	1	0	1
lcl|NZ_CP020771.1_cds_WP_002744108.1_4079	lcl|NZ_CP020771.1_cds_WP_002744108.1_4079	1	909	+	909	252	275	227	116	100	162	202	151	149	34	27	60
lcl|NZ_CP020771.1_cds_WP_084990059.1_4087	lcl|NZ_CP020771.1_cds_WP_084990059.1_4087	1	1443	+	1443	1	8	2	4	3	6	3	2	2	0	0	0
lcl|NZ_CP020771.1_cds_WP_002744136.1_4088	lcl|NZ_CP020771.1_cds_WP_002744136.1_4088	1	2337	+	2337	30	42	44	15	21	26	27	22	30	15	25	8
lcl|NZ_CP020771.1_cds_WP_002744146.1_4091	lcl|NZ_CP020771.1_cds_WP_002744146.1_4091	1	732	+	732	17	31	38	76	45	114	12	5	0	4	0	5
lcl|NZ_CP020771.1_cds_BH695_RS21350_4101	lcl|NZ_CP020771.1_cds_BH695_RS21350_4101	1	296	+	296	2	1	2	0	0	0	1	0	0	0	0	0
lcl|NZ_CP020771.1_cds_WP_201261442.1_4109	lcl|NZ_CP020771.1_cds_WP_201261442.1_4109	1	2925	+	2925	54	63	70	56	43	47	60	39	45	15	6	6
lcl|NZ_CP020771.1_cds_WP_002744177.1_4110	lcl|NZ_CP020771.1_cds_WP_002744177.1_4110	1	438	+	438	14	26	20	4	1	7	4	2	11	0	0	0
lcl|NZ_CP020771.1_cds_WP_084990063.1_4113	lcl|NZ_CP020771.1_cds_WP_084990063.1_4113	1	603	+	603	53	79	58	9	11	17	18	7	11	1	3	4
lcl|NZ_CP020771.1_cds_WP_002744187.1_4116	lcl|NZ_CP020771.1_cds_WP_002744187.1_4116	1	429	+	429	4	3	2	3	0	2	5	0	2	0	0	0
lcl|NZ_CP020771.1_cds_WP_002744188.1_4117	lcl|NZ_CP020771.1_cds_WP_002744188.1_4117	1	213	+	213	7	1	6	2	4	0	0	0	0	0	0	0
lcl|NZ_CP020771.1_cds_WP_002788766.1_4119	lcl|NZ_CP020771.1_cds_WP_002788766.1_4119	1	372	+	372	185	354	367	51	30	54	164	29	42	20	13	14
lcl|NZ_CP020771.1_cds_WP_002749639.1_4121	lcl|NZ_CP020771.1_cds_WP_002749639.1_4121	1	438	+	438	172	459	431	76	66	103	241	69	53	14	7	16
lcl|NZ_CP020771.1_cds_WP_036403432.1_4122	lcl|NZ_CP020771.1_cds_WP_036403432.1_4122	1	216	+	216	164	474	359	36	18	49	87	37	74	16	6	10
lcl|NZ_CP020771.1_cds_WP_036403435.1_4123	lcl|NZ_CP020771.1_cds_WP_036403435.1_4123	1	387	+	387	19	45	27	22	14	21	9	1	6	6	0	3
lcl|NZ_CP020771.1_cds_WP_002749645.1_4124	lcl|NZ_CP020771.1_cds_WP_002749645.1_4124	1	1248	+	1248	0	0	0	0	0	0	0	0	0	0	0	0
lcl|NZ_CP020771.1_cds_WP_002749646.1_4125	lcl|NZ_CP020771.1_cds_WP_002749646.1_4125	1	558	+	558	0	0	0	0	0	0	0	0	0	0	0	0
lcl|NZ_CP020771.1_cds_WP_071591889.1_4128	lcl|NZ_CP020771.1_cds_WP_071591889.1_4128	1	408	+	408	43	59	44	18	18	33	51	30	28	3	0	3
lcl|NZ_CP020771.1_cds_WP_080612725.1_4131	lcl|NZ_CP020771.1_cds_WP_080612725.1_4131	1	645	+	645	308	422	285	171	145	222	154	109	127	50	38	44
lcl|NZ_CP020771.1_cds_BH695_RS28520_4137	lcl|NZ_CP020771.1_cds_BH695_RS28520_4137	1	181	+	181	205	232	258	51	28	59	133	88	122	17	27	38
lcl|NZ_CP020771.1_cds_WP_002744215.1_4138	lcl|NZ_CP020771.1_cds_WP_002744215.1_4138	1	798	+	798	243	280	255	154	157	196	325	243	390	66	40	61
lcl|NZ_CP020771.1_cds_WP_002744217.1_4139	lcl|NZ_CP020771.1_cds_WP_002744217.1_4139	1	690	+	690	144	263	218	101	86	118	237	134	267	42	44	54
lcl|NZ_CP020771.1_cds_WP_002736927.1_4140	lcl|NZ_CP020771.1_cds_WP_002736927.1_4140	1	522	+	522	94	233	156	53	48	81	206	62	89	18	7	24
lcl|NZ_CP020771.1_cds_WP_002744250.1_4149	lcl|NZ_CP020771.1_cds_WP_002744250.1_4149	1	648	+	648	196	251	230	24	42	71	188	58	144	15	13	19
lcl|NZ_CP020771.1_cds_WP_002738535.1_4150	lcl|NZ_CP020771.1_cds_WP_002738535.1_4150	1	138	+	138	33	58	61	3	2	17	28	7	14	2	1	4
lcl|NZ_CP020771.1_cds_WP_002741896.1_4165	lcl|NZ_CP020771.1_cds_WP_002741896.1_4165	1	663	+	663	62	132	102	11	21	37	39	19	22	2	1	7
lcl|NZ_CP020771.1_cds_WP_036399856.1_4167	lcl|NZ_CP020771.1_cds_WP_036399856.1_4167	1	849	+	849	62	77	94	29	31	72	89	81	137	28	9	23
lcl|NZ_CP020771.1_cds_WP_002741882.1_4174	lcl|NZ_CP020771.1_cds_WP_002741882.1_4174	1	654	+	654	49	41	41	24	18	31	36	31	24	10	4	7
lcl|NZ_CP020771.1_cds_WP_002741880.1_4175	lcl|NZ_CP020771.1_cds_WP_002741880.1_4175	1	666	+	666	46	59	48	28	15	40	44	25	24	8	17	4
lcl|NZ_CP020771.1_cds_WP_161491779.1_4176	lcl|NZ_CP020771.1_cds_WP_161491779.1_4176	1	702	+	702	0	2	1	0	0	0	0	0	0	0	2	0
lcl|NZ_CP020771.1_cds_WP_153044877.1_4177	lcl|NZ_CP020771.1_cds_WP_153044877.1_4177	1	387	+	387	0	0	0	0	0	1	0	0	0	0	0	0
lcl|NZ_CP020771.1_cds_WP_002741866.1_4178	lcl|NZ_CP020771.1_cds_WP_002741866.1_4178	1	825	+	825	0	0	0	0	0	2	0	0	0	0	0	2
lcl|NZ_CP020771.1_cds_WP_002741839.1_4186	lcl|NZ_CP020771.1_cds_WP_002741839.1_4186	1	4257	+	4257	137	78	91	117	81	100	22	57	26	37	15	20
lcl|NZ_CP020771.1_cds_WP_002741837.1_4187	lcl|NZ_CP020771.1_cds_WP_002741837.1_4187	1	14142	+	14142	143	168	128	37	25	72	58	44	29	15	12	18
lcl|NZ_CP020771.1_cds_WP_002741835.1_4188	lcl|NZ_CP020771.1_cds_WP_002741835.1_4188	1	3318	+	3318	159	134	117	22	11	37	38	48	20	8	18	16
lcl|NZ_CP020771.1_cds_WP_036399831.1_4189	lcl|NZ_CP020771.1_cds_WP_036399831.1_4189	1	3327	+	3327	50	85	48	7	9	23	16	30	19	0	4	5
lcl|NZ_CP020771.1_cds_WP_002741819.1_4200	lcl|NZ_CP020771.1_cds_WP_002741819.1_4200	1	1095	+	1095	364	475	444	220	185	283	223	242	258	62	36	62
lcl|NZ_CP020771.1_cds_BH695_RS21895_4210	lcl|NZ_CP020771.1_cds_BH695_RS21895_4210	1	237	+	237	19	11	12	14	13	13	13	3	15	2	0	2
lcl|NZ_CP020771.1_cds_WP_002741794.1_4212	lcl|NZ_CP020771.1_cds_WP_002741794.1_4212	1	204	+	204	10	16	13	0	1	1	2	1	6	0	0	1
lcl|NZ_CP020771.1_cds_WP_002741783.1_4215	lcl|NZ_CP020771.1_cds_WP_002741783.1_4215	1	588	+	588	70	66	127	25	27	38	107	57	187	4	12	15
lcl|NZ_CP020771.1_cds_WP_002741779.1_4219	lcl|NZ_CP020771.1_cds_WP_002741779.1_4219	1	132	+	132	3	10	19	4	5	0	4	1	2	1	0	2
lcl|NZ_CP020771.1_cds_WP_036399822.1_4225	lcl|NZ_CP020771.1_cds_WP_036399822.1_4225	1	1440	+	1440	3	0	2	0	2	4	4	2	0	0	4	0
lcl|NZ_CP020771.1_cds_WP_002741763.1_4228	lcl|NZ_CP020771.1_cds_WP_002741763.1_4228	1	984	+	984	1024	1421	1120	528	421	697	588	463	581	171	108	194
lcl|NZ_CP020771.1_cds_BH695_RS22010_4230	lcl|NZ_CP020771.1_cds_BH695_RS22010_4230	1	595	+	595	106	181	143	51	41	60	123	70	70	10	8	29
lcl|NZ_CP020771.1_cds_WP_084990068.1_4234	lcl|NZ_CP020771.1_cds_WP_084990068.1_4234	1	864	+	864	526	1359	905	276	226	387	545	164	336	65	69	53
lcl|NZ_CP020771.1_cds_WP_002741749.1_4242	lcl|NZ_CP020771.1_cds_WP_002741749.1_4242	1	786	+	786	87	106	74	23	17	40	65	62	48	5	22	10
lcl|NZ_CP020771.1_cds_WP_051048451.1_4244	lcl|NZ_CP020771.1_cds_WP_051048451.1_4244	1	381	+	381	0	8	7	2	2	6	11	4	3	0	2	0
lcl|NZ_CP020771.1_cds_BH695_RS22120_4252	lcl|NZ_CP020771.1_cds_BH695_RS22120_4252	1	296	+	296	24	61	41	5	12	9	18	13	36	1	1	2
lcl|NZ_CP020771.1_cds_WP_036399806.1_4267	lcl|NZ_CP020771.1_cds_WP_036399806.1_4267	1	615	+	615	61	132	111	39	55	61	122	94	134	29	17	31
lcl|NZ_CP020771.1_cds_WP_002741704.1_4269	lcl|NZ_CP020771.1_cds_WP_002741704.1_4269	1	744	+	744	193	228	306	76	64	126	202	112	216	13	20	36
lcl|NZ_CP020771.1_cds_WP_002741686.1_4280	lcl|NZ_CP020771.1_cds_WP_002741686.1_4280	1	1965	+	1965	25419	28693	34682	8684	7969	12934	87997	53829	51692	10167	5130	10945
lcl|NZ_CP020771.1_cds_WP_002741679.1_4286	lcl|NZ_CP020771.1_cds_WP_002741679.1_4286	1	1551	+	1551	123	121	78	38	39	92	39	53	81	24	11	27
lcl|NZ_CP020771.1_cds_WP_002741661.1_4293	lcl|NZ_CP020771.1_cds_WP_002741661.1_4293	1	1140	+	1140	756	1135	1165	538	422	728	716	519	504	146	90	150
lcl|NZ_CP020771.1_cds_WP_002741653.1_4297	lcl|NZ_CP020771.1_cds_WP_002741653.1_4297	1	297	+	297	687	1141	1218	435	362	600	812	629	866	227	143	178
lcl|NZ_CP020771.1_cds_WP_002753396.1_4307	lcl|NZ_CP020771.1_cds_WP_002753396.1_4307	1	291	+	291	197	253	189	118	90	110	140	83	142	24	41	23
lcl|NZ_CP020771.1_cds_WP_036399769.1_4308	lcl|NZ_CP020771.1_cds_WP_036399769.1_4308	1	588	+	588	206	172	181	86	60	86	130	94	89	18	29	19
lcl|NZ_CP020771.1_cds_WP_002741624.1_4310	lcl|NZ_CP020771.1_cds_WP_002741624.1_4310	1	315	+	315	47	113	110	59	40	79	94	66	78	10	10	42
lcl|NZ_CP020771.1_cds_WP_084990073.1_4311	lcl|NZ_CP020771.1_cds_WP_084990073.1_4311	1	1050	+	1050	212	295	384	199	129	251	417	186	213	63	32	54
lcl|NZ_CP020771.1_cds_WP_084990074.1_4312	lcl|NZ_CP020771.1_cds_WP_084990074.1_4312	1	1110	+	1110	57	90	88	31	19	33	112	25	41	8	6	6
lcl|NZ_CP020771.1_cds_WP_084990076.1_4316	lcl|NZ_CP020771.1_cds_WP_084990076.1_4316	1	597	+	597	224	424	341	32	33	81	120	54	67	22	12	31
lcl|NZ_CP020771.1_cds_WP_084990077.1_4319	lcl|NZ_CP020771.1_cds_WP_084990077.1_4319	1	447	+	447	144	254	229	103	63	124	126	151	227	26	30	37
lcl|NZ_CP020771.1_cds_WP_002741609.1_4322	lcl|NZ_CP020771.1_cds_WP_002741609.1_4322	1	579	+	579	29	69	47	38	16	23	45	23	53	3	2	2
lcl|NZ_CP020771.1_cds_WP_002744611.1_4323	lcl|NZ_CP020771.1_cds_WP_002744611.1_4323	1	201	+	201	13	2	11	1	3	3	3	0	1	1	0	1
lcl|NZ_CP020771.1_cds_WP_002744583.1_4339	lcl|NZ_CP020771.1_cds_WP_002744583.1_4339	1	2121	+	2121	2	6	11	9	0	2	1	0	0	0	0	5
lcl|NZ_CP020771.1_cds_WP_002744577.1_4344	lcl|NZ_CP020771.1_cds_WP_002744577.1_4344	1	486	+	486	0	0	12	0	2	4	0	2	0	0	0	0
lcl|NZ_CP020771.1_cds_WP_228036203.1_4347	lcl|NZ_CP020771.1_cds_WP_228036203.1_4347	1	411	+	411	21	41	30	19	23	30	30	9	22	5	0	5
lcl|NZ_CP020771.1_cds_WP_002735990.1_4348	lcl|NZ_CP020771.1_cds_WP_002735990.1_4348	1	321	+	321	48	97	61	10	24	20	41	14	27	2	1	0
lcl|NZ_CP020771.1_cds_WP_084990079.1_4349	lcl|NZ_CP020771.1_cds_WP_084990079.1_4349	1	243	+	243	29	51	41	9	7	8	30	12	22	0	0	0
lcl|NZ_CP020771.1_cds_WP_002736760.1_4350	lcl|NZ_CP020771.1_cds_WP_002736760.1_4350	1	207	+	207	69	108	68	9	6	29	49	23	30	4	1	12
lcl|NZ_CP020771.1_cds_WP_002744569.1_4356	lcl|NZ_CP020771.1_cds_WP_002744569.1_4356	1	1122	+	1122	29	19	14	8	10	17	13	10	6	2	2	2
lcl|NZ_CP020771.1_cds_WP_002744568.1_4357	lcl|NZ_CP020771.1_cds_WP_002744568.1_4357	1	876	+	876	24	28	20	16	11	13	4	7	11	0	4	7
lcl|NZ_CP020771.1_cds_BH695_RS22765_4369	lcl|NZ_CP020771.1_cds_BH695_RS22765_4369	1	1308	+	1308	27	36	38	11	11	14	23	29	51	0	2	0
lcl|NZ_CP020771.1_cds_WP_002744542.1_4370	lcl|NZ_CP020771.1_cds_WP_002744542.1_4370	1	177	+	177	1	0	4	0	0	1	0	0	3	0	2	0
lcl|NZ_CP020771.1_cds_WP_002744540.1_4371	lcl|NZ_CP020771.1_cds_WP_002744540.1_4371	1	1173	+	1173	36	51	32	9	16	15	24	25	27	2	6	8
lcl|NZ_CP020771.1_cds_WP_002744535.1_4373	lcl|NZ_CP020771.1_cds_WP_002744535.1_4373	1	1134	+	1134	0	4	2	0	0	2	3	0	2	0	0	4
lcl|NZ_CP020771.1_cds_WP_002744529.1_4375	lcl|NZ_CP020771.1_cds_WP_002744529.1_4375	1	312	+	312	30864	36038	48734	14669	11742	22816	34341	10687	13001	2273	824	1916
lcl|NZ_CP020771.1_cds_WP_230457608.1_4377	lcl|NZ_CP020771.1_cds_WP_230457608.1_4377	1	1950	+	1950	67	93	73	59	19	65	35	23	28	15	5	6
lcl|NZ_CP020771.1_cds_WP_036401128.1_4383	lcl|NZ_CP020771.1_cds_WP_036401128.1_4383	1	783	+	783	261	452	385	145	105	187	191	137	284	26	23	40
lcl|NZ_CP020771.1_cds_WP_002744508.1_4388	lcl|NZ_CP020771.1_cds_WP_002744508.1_4388	1	810	+	810	69	67	50	21	17	41	46	59	77	11	13	21
lcl|NZ_CP020771.1_cds_BH695_RS28530_4399	lcl|NZ_CP020771.1_cds_BH695_RS28530_4399	1	265	+	265	4	0	0	0	0	0	2	0	2	0	0	0
lcl|NZ_CP020771.1_cds_WP_002747498.1_4401	lcl|NZ_CP020771.1_cds_WP_002747498.1_4401	1	441	+	441	23	24	20	21	8	19	17	9	11	3	2	4
lcl|NZ_CP020771.1_cds_WP_002749528.1_4408	lcl|NZ_CP020771.1_cds_WP_002749528.1_4408	1	582	+	582	50	67	39	23	23	32	16	24	18	8	10	3
lcl|NZ_CP020771.1_cds_WP_153044880.1_4412	lcl|NZ_CP020771.1_cds_WP_153044880.1_4412	1	549	+	549	25	45	45	14	4	16	8	12	7	4	3	2
lcl|NZ_CP020771.1_cds_WP_002740546.1_4413	lcl|NZ_CP020771.1_cds_WP_002740546.1_4413	1	1425	+	1425	339	313	304	133	125	205	182	126	239	37	41	63
lcl|NZ_CP020771.1_cds_WP_084990085.1_4415	lcl|NZ_CP020771.1_cds_WP_084990085.1_4415	1	720	+	720	271	306	345	124	103	195	189	182	171	48	33	44
lcl|NZ_CP020771.1_cds_WP_002740558.1_4422	lcl|NZ_CP020771.1_cds_WP_002740558.1_4422	1	891	+	891	37	66	43	34	14	34	31	12	48	3	3	3
lcl|NZ_CP020771.1_cds_WP_002740559.1_4423	lcl|NZ_CP020771.1_cds_WP_002740559.1_4423	1	1449	+	1449	559	784	703	300	231	403	461	278	351	88	60	64
lcl|NZ_CP020771.1_cds_WP_002740566.1_4424	lcl|NZ_CP020771.1_cds_WP_002740566.1_4424	1	2202	+	2202	1343	1404	1178	567	463	805	1378	977	1592	148	97	203
lcl|NZ_CP020771.1_cds_WP_036399290.1_4425	lcl|NZ_CP020771.1_cds_WP_036399290.1_4425	1	1218	+	1218	885	980	947	386	389	582	1355	650	1095	106	24	106
lcl|NZ_CP020771.1_cds_WP_036399299.1_4429	lcl|NZ_CP020771.1_cds_WP_036399299.1_4429	1	906	+	906	714	602	619	384	396	586	527	442	672	118	64	140
lcl|NZ_CP020771.1_cds_WP_002740577.1_4431	lcl|NZ_CP020771.1_cds_WP_002740577.1_4431	1	615	+	615	7	11	10	9	10	14	13	19	19	4	8	9
lcl|NZ_CP020771.1_cds_WP_002740579.1_4432	lcl|NZ_CP020771.1_cds_WP_002740579.1_4432	1	1266	+	1266	120	160	164	53	56	105	87	77	125	18	12	23
lcl|NZ_CP020771.1_cds_WP_084990088.1_4438	lcl|NZ_CP020771.1_cds_WP_084990088.1_4438	1	708	+	708	39	61	57	19	22	27	64	32	48	3	2	4
lcl|NZ_CP020771.1_cds_WP_002749763.1_4451	lcl|NZ_CP020771.1_cds_WP_002749763.1_4451	1	411	+	411	0	0	0	0	0	0	0	0	0	0	0	0
lcl|NZ_CP020771.1_cds_WP_002749765.1_4452	lcl|NZ_CP020771.1_cds_WP_002749765.1_4452	1	210	+	210	0	0	0	2	0	0	0	0	0	0	0	0
lcl|NZ_CP020771.1_cds_WP_002740620.1_4466	lcl|NZ_CP020771.1_cds_WP_002740620.1_4466	1	135	+	135	4	15	0	4	5	10	9	5	5	0	0	3
lcl|NZ_CP020771.1_cds_WP_002740645.1_4474	lcl|NZ_CP020771.1_cds_WP_002740645.1_4474	1	1536	+	1536	3203	3459	2769	1979	1510	2553	2288	1809	2006	516	323	448
lcl|NZ_CP020771.1_cds_WP_002740647.1_4475	lcl|NZ_CP020771.1_cds_WP_002740647.1_4475	1	291	+	291	10	7	0	1	0	0	5	3	2	0	0	0
lcl|NZ_CP020771.1_cds_WP_002740666.1_4486	lcl|NZ_CP020771.1_cds_WP_002740666.1_4486	1	219	+	219	18	15	18	3	4	12	16	14	19	1	0	6
lcl|NZ_CP020771.1_cds_WP_002740670.1_4487	lcl|NZ_CP020771.1_cds_WP_002740670.1_4487	1	327	+	327	0	7	12	0	6	2	3	2	4	0	0	3
lcl|NZ_CP020771.1_cds_WP_002740671.1_4488	lcl|NZ_CP020771.1_cds_WP_002740671.1_4488	1	645	+	645	59	69	71	28	24	43	43	60	76	18	4	20
lcl|NZ_CP020771.1_cds_WP_002740677.1_4491	lcl|NZ_CP020771.1_cds_WP_002740677.1_4491	1	477	+	477	161	572	300	74	77	64	453	78	95	23	35	16
lcl|NZ_CP020771.1_cds_WP_002740727.1_4509	lcl|NZ_CP020771.1_cds_WP_002740727.1_4509	1	639	+	639	12	4	8	12	12	25	8	4	8	4	0	6
lcl|NZ_CP020771.1_cds_WP_002740730.1_4510	lcl|NZ_CP020771.1_cds_WP_002740730.1_4510	1	417	+	417	2	2	2	4	10	9	2	2	4	3	1	4
lcl|NZ_CP020771.1_cds_WP_036399356.1_4513	lcl|NZ_CP020771.1_cds_WP_036399356.1_4513	1	339	+	339	35	55	26	14	17	33	34	13	45	8	4	7
lcl|NZ_CP020771.1_cds_WP_002740734.1_4514	lcl|NZ_CP020771.1_cds_WP_002740734.1_4514	1	225	+	225	43	66	37	35	33	33	29	14	58	16	14	13
lcl|NZ_CP020771.1_cds_WP_002773172.1_4517	lcl|NZ_CP020771.1_cds_WP_002773172.1_4517	1	579	+	579	5	1	0	5	13	1	0	0	0	0	0	2
lcl|NZ_CP020771.1_cds_WP_002748566.1_4538	lcl|NZ_CP020771.1_cds_WP_002748566.1_4538	1	1515	+	1515	190	404	285	97	117	151	271	107	192	45	25	43
lcl|NZ_CP020771.1_cds_WP_002748562.1_4541	lcl|NZ_CP020771.1_cds_WP_002748562.1_4541	1	3582	+	3582	23	5	16	14	9	31	9	12	12	6	0	6
lcl|NZ_CP020771.1_cds_WP_002748554.1_4546	lcl|NZ_CP020771.1_cds_WP_002748554.1_4546	1	207	+	207	3	8	8	2	2	4	9	2	6	0	0	0
lcl|NZ_CP020771.1_cds_WP_036402927.1_4547	lcl|NZ_CP020771.1_cds_WP_036402927.1_4547	1	243	+	243	6	12	18	0	0	0	8	3	2	1	0	0
lcl|NZ_CP020771.1_cds_WP_002792733.1_4548	lcl|NZ_CP020771.1_cds_WP_002792733.1_4548	1	270	+	270	47	43	53	9	12	22	16	24	23	10	6	4
lcl|NZ_CP020771.1_cds_WP_002748551.1_4549	lcl|NZ_CP020771.1_cds_WP_002748551.1_4549	1	216	+	216	68	93	92	54	26	39	28	38	12	5	4	8
lcl|NZ_CP020771.1_cds_WP_002748550.1_4550	lcl|NZ_CP020771.1_cds_WP_002748550.1_4550	1	162	+	162	20	47	30	12	3	8	24	6	11	15	7	5
lcl|NZ_CP020771.1_cds_WP_002748546.1_4552	lcl|NZ_CP020771.1_cds_WP_002748546.1_4552	1	864	+	864	36	43	33	29	48	51	72	44	86	19	0	16
lcl|NZ_CP020771.1_cds_WP_002748538.1_4553	lcl|NZ_CP020771.1_cds_WP_002748538.1_4553	1	534	+	534	15	18	8	6	6	3	4	2	6	3	3	0
lcl|NZ_CP020771.1_cds_WP_002755507.1_4554	lcl|NZ_CP020771.1_cds_WP_002755507.1_4554	1	369	+	369	8	9	7	11	0	12	4	3	5	8	1	2
lcl|NZ_CP020771.1_cds_WP_051048503.1_4558	lcl|NZ_CP020771.1_cds_WP_051048503.1_4558	1	2640	+	2640	92	114	97	56	72	87	109	77	129	40	12	53
lcl|NZ_CP020771.1_cds_WP_084990094.1_4562	lcl|NZ_CP020771.1_cds_WP_084990094.1_4562	1	1731	+	1731	961	1205	1386	179	225	543	1036	619	891	126	69	102
lcl|NZ_CP020771.1_cds_WP_036402923.1_4571	lcl|NZ_CP020771.1_cds_WP_036402923.1_4571	1	546	+	546	11	11	18	12	4	10	15	7	5	6	0	5
lcl|NZ_CP020771.1_cds_WP_002744858.1_4589	lcl|NZ_CP020771.1_cds_WP_002744858.1_4589	1	420	+	420	134	429	189	110	62	111	447	77	141	31	17	49
lcl|NZ_CP020771.1_cds_WP_002744871.1_4592	lcl|NZ_CP020771.1_cds_WP_002744871.1_4592	1	474	+	474	38	39	36	17	21	41	42	31	41	14	10	10
lcl|NZ_CP020771.1_cds_WP_002744883.1_4598	lcl|NZ_CP020771.1_cds_WP_002744883.1_4598	1	2067	+	2067	53	75	29	19	19	29	9	14	14	2	17	4
lcl|NZ_CP020771.1_cds_WP_002744886.1_4600	lcl|NZ_CP020771.1_cds_WP_002744886.1_4600	1	456	+	456	2	14	10	10	2	2	6	2	3	1	2	2
lcl|NZ_CP020771.1_cds_WP_002744887.1_4601	lcl|NZ_CP020771.1_cds_WP_002744887.1_4601	1	204	+	204	0	4	0	0	1	0	2	2	0	0	0	0
lcl|NZ_CP020771.1_cds_WP_153044882.1_4619	lcl|NZ_CP020771.1_cds_WP_153044882.1_4619	1	1065	+	1065	0	0	0	0	0	0	0	0	0	0	0	0
lcl|NZ_CP020771.1_cds_WP_002744919.1_4621	lcl|NZ_CP020771.1_cds_WP_002744919.1_4621	1	633	+	633	68	81	78	58	49	46	44	19	30	14	8	13
lcl|NZ_CP020771.1_cds_WP_002744928.1_4625	lcl|NZ_CP020771.1_cds_WP_002744928.1_4625	1	972	+	972	505	437	447	203	162	324	207	347	283	91	35	91
lcl|NZ_CP020771.1_cds_WP_002744935.1_4629	lcl|NZ_CP020771.1_cds_WP_002744935.1_4629	1	357	+	357	34	50	69	29	17	18	36	58	52	8	10	12
lcl|NZ_CP020771.1_cds_WP_036401343.1_4631	lcl|NZ_CP020771.1_cds_WP_036401343.1_4631	1	843	+	843	128	214	171	67	73	109	196	146	312	31	22	23
lcl|NZ_CP020771.1_cds_WP_002738376.1_4632	lcl|NZ_CP020771.1_cds_WP_002738376.1_4632	1	567	+	567	109	78	81	50	41	64	97	112	166	10	0	37
lcl|NZ_CP020771.1_cds_WP_002744943.1_4633	lcl|NZ_CP020771.1_cds_WP_002744943.1_4633	1	708	+	708	142	126	104	66	51	154	158	194	290	30	12	30
lcl|NZ_CP020771.1_cds_WP_002744957.1_4642	lcl|NZ_CP020771.1_cds_WP_002744957.1_4642	1	693	+	693	52	37	78	11	9	20	17	15	18	3	2	4
lcl|NZ_CP020771.1_cds_WP_002748796.1_4652	lcl|NZ_CP020771.1_cds_WP_002748796.1_4652	1	777	+	777	814	947	631	1495	1444	2524	718	302	486	299	284	271
lcl|NZ_CP020771.1_cds_WP_084990098.1_4655	lcl|NZ_CP020771.1_cds_WP_084990098.1_4655	1	189	+	189	235	315	242	196	181	288	175	123	179	60	62	49
lcl|NZ_CP020771.1_cds_WP_002748783.1_4658	lcl|NZ_CP020771.1_cds_WP_002748783.1_4658	1	192	+	192	8	24	14	4	4	6	1	4	2	0	0	0
lcl|NZ_CP020771.1_cds_WP_002748770.1_4664	lcl|NZ_CP020771.1_cds_WP_002748770.1_4664	1	309	+	309	266	379	393	110	94	180	115	62	96	37	41	33
lcl|NZ_CP020771.1_cds_WP_002748768.1_4665	lcl|NZ_CP020771.1_cds_WP_002748768.1_4665	1	879	+	879	24	27	21	35	17	24	4	5	5	11	12	10
